state	county	population	lat	lon
KY	Franklin	40720	38.19	-84.86
KY	Fulton	5465	36.5292863677951	-88.9957182067704
KY	Gallatin	5975	38.7358761506276	-84.8760418410042
KY	Garrard	12592	37.61	-84.5460228716646
KY	Grant	21560	38.6692077922078	-84.5815310760668
KY	Graves	29822	36.7454929246865	-88.6499238816981
KY	Grayson	20379	37.4876147014083	-86.3117729034791
KY	Green	7459	37.2565075747419	-85.5030151494838
KY	Greenup	27046	38.5632452118613	-82.7940002218443
KY	Hancock	8181	37.8815022613372	-86.8121598826549
KY	Hardin	79646	37.732146749366	-85.9087729452829
KY	Harlan	15524	36.8675380056686	-83.2404373872713
KY	Harrison	15001	38.3991693887074	-84.3023231784548
KY	Hart	14625	37.2851411965812	-85.8727685470086
KY	Henderson	35672	37.8145570755775	-87.5770525902669
KY	Henry	13496	38.4203326911677	-85.1892508891523
KY	Hickman	2527	36.66	-88.99
KY	Hopkins	35903	37.2979893045149	-87.5204397961173
KY	Jackson	8315	37.3870174383644	-83.9603607937463
KY	Jefferson	599782	38.2215732216039	-85.7366582358257
KY	Jessamine	36372	37.8687273177169	-84.5889087759815
KY	Johnson	14061	37.8206784723704	-82.8145430623711
KY	Kenton	127666	39.0084132815315	-84.5352754061379
KY	Knott	6256	37.3319181585678	-82.9086029411765
KY	Knox	16302	36.8785155195682	-83.896010305484
KY	Larue	8125	37.5521661538462	-85.7252996923077
KY	Laurel	37827	37.1172902952917	-84.0849110423771
KY	Lawrence	10540	38.0883178368121	-82.6347371916508
KY	Lee	3990	37.58	-83.7
KY	Leslie	4591	37.1532759747332	-83.3526747985188
KY	Letcher	12739	37.1445819923071	-82.7735701389434
KY	Lewis	9527	38.5803075469718	-83.3297491340401
KY	Lincoln	15522	37.4781993299833	-84.6303749516815
KY	Livingston	7311	37.1072794419368	-88.3491191355492
KY	Logan	21885	36.8450628284213	-86.8653968471556
KY	Lyon	5558	37.0664987405542	-88.0805037783375
KY	Madison	59967	37.6868996281288	-84.2840864141945
KY	Magoffin	7733	37.74	-83.06
KY	Marion	13969	37.5681652229938	-85.2671451070227
KY	Marshall	25638	36.8926199391528	-88.3376796161947
KY	Martin	6320	37.8476629746835	-82.507960443038
KY	Mason	13328	38.61837484994	-83.7961209483794
KY	McCracken	53985	37.0733626007224	-88.6581654163193
KY	McCreary	9558	36.6985488595941	-84.4569365976146
KY	McLean	7296	37.4882785087719	-87.2091940789474
KY	Meade	26462	37.9054228705313	-86.0996455294385
KY	Menifee	4198	37.9361029061458	-83.6022010481182
KY	Mercer	17969	37.7761850965552	-84.8386031498692
KY	Metcalfe	8044	36.9746668324217	-85.6459522625559
KY	Monroe	8124	36.6943968488429	-85.7362998522895
KY	Montgomery	20437	38.0408386749523	-83.9170064099428
KY	Morgan	7174	37.9077669361583	-83.2800975745748
KY	Muhlenberg	21946	37.2349703818463	-87.1350487560375
KY	Nelson	37129	37.8113854399526	-85.4658641493172
KY	Nicholas	5403	38.31	-84.03
KY	Ohio	15399	37.4322592376128	-86.8552776154296
KY	Oldham	41719	38.3656353220355	-85.4496649008845
KY	Owen	5472	38.53	-84.83
KY	Owsley	2893	37.47	-83.67
KY	Pendleton	11278	38.7166669622273	-84.3644085830821
KY	Perry	19767	37.2482632670613	-83.1887261597612
KY	Pike	36672	37.4614460623909	-82.4256988983421
KY	Powell	9709	37.8492491502729	-83.8823720259553
KY	Pulaski	47913	37.0940122722434	-84.6212082315864
KY	Robertson	1505	38.53	-84.03
KY	Rockcastle	10672	37.366933095952	-84.3458733133433
KY	Rowan	15114	38.1866415244145	-83.4388805081382
KY	Russell	12949	37.0332543053518	-85.07
KY	Scott	37834	38.2175099117196	-84.5585409948723
KY	Shelby	30926	38.2053272327491	-85.2265970380909
KY	Simpson	13459	36.72	-86.57
KY	Spencer	16947	38.0586357467398	-85.3424547117484
KY	Taylor	19413	37.3384283727399	-85.3368567454798
KY	Todd	8199	36.7595401878278	-87.1631869740212
KY	Trigg	10064	36.86	-87.82
KY	Trimble	6686	38.6363057134311	-85.3331528567155
KY	Union	11597	37.6498068465983	-87.9184427006985
KY	Warren	88348	36.9677418843664	-86.4230841671571
KY	Washington	8266	37.7063900314541	-85.1996999758045
KY	Wayne	14080	36.84	-84.84
KY	Webster	10973	37.4880734530211	-87.6646131413469
KY	Whitley	34858	36.8581840610477	-84.120372941649
KY	Wolfe	4749	37.7411686670878	-83.5158012213098
KY	Woodford	21883	38.0604423525111	-84.7153589544395
LA	Acadia Parish	44571	30.2635193287115	-92.3246227367571
LA	Allen Parish	14919	30.6584891748777	-92.7544674576044
LA	Ascension Parish	84183	30.2272013351864	-90.9359708017058
LA	Assumption Parish	16024	29.9424169995007	-91.0650106090864
LA	Avoyelles Parish	30240	31.0443693783069	-92.0610836640212
LA	Beauregard Parish	27631	30.71837320401	-93.2643360718034
LA	Bienville Parish	9852	32.4184713763703	-93.0868767762891
LA	Bossier Parish	89517	32.5454317057095	-93.6317354245562
LA	Caddo Parish	196667	32.4761273116486	-93.8077072920216
LA	Calcasieu Parish	154752	30.2203110783706	-93.2450295957403
LA	Caldwell Parish	7722	32.0777389277389	-92.0852602952603
LA	Cameron Parish	2027	29.8760483473113	-93.3608633448446
LA	Catahoula Parish	7628	31.6658914525433	-91.804732564237
LA	Claiborne Parish	9550	32.8322052356021	-93.0728408376963
LA	Concordia Parish	13024	31.5702096130221	-91.5121199324324
LA	De Soto Parish	21137	32.1010947627383	-93.7794989828263
LA	East Baton Rouge Parish	336123	30.4648405196907	-91.1181905730938
LA	East Carroll Parish	4378	32.81	-91.18
LA	East Feliciana Parish	17033	30.8198373745083	-91.1069799800388
LA	Evangeline Parish	23296	30.6725957245879	-92.3497548935439
LA	Franklin Parish	13868	32.1327199307759	-91.705879002019
LA	Grant Parish	14856	31.5578695476575	-92.569443995692
LA	Iberia Parish	61084	29.9854610045184	-91.792427968044
LA	Iberville Parish	24961	30.2934626016586	-91.2474472176595
LA	Jackson Parish	10582	32.2649744849745	-92.6816093366093
LA	Jefferson Davis Parish	23102	30.2283391048394	-92.692329668427
LA	Jefferson Parish	338188	29.9504204761849	-90.1233979916496
LA	La Salle Parish	10245	31.7364226451928	-92.1806774036115
LA	Lafayette Parish	172766	30.2060942546566	-92.0273814292164
LA	Lafourche Parish	69779	29.6837260493845	-90.6209461299245
LA	Lincoln Parish	30835	32.5465717528782	-92.6348071996108
LA	Livingston Parish	95053	30.4709192766141	-90.8615300937372
LA	Madison Parish	7371	32.4	-91.18
LA	Morehouse Parish	21597	32.759051257119	-91.8867018567394
LA	Natchitoches Parish	27731	31.7734596660777	-93.1020817857272
LA	Orleans Parish	215873	30.06	-89.93
LA	Ouachita Parish	117675	32.5121346080306	-92.1201789674952
LA	Plaquemines Parish	16657	29.740683796602	-89.9051996157772
LA	Pointe Coupee Parish	15715	30.674172446707	-91.4954871142221
LA	Rapides Parish	102196	31.2887670750323	-92.4480632314377
LA	Red River Parish	6374	32.02	-93.34
LA	Richland Parish	15183	32.4475716261608	-91.6626733847066
LA	Sabine Parish	16155	31.6043262147942	-93.5354713710925
LA	St Bernard Parish	22547	29.92069321861	-89.8835423781434
LA	St Charles Parish	41897	29.9291037544454	-90.3714576222641
LA	St Helena Parish	4974	30.7932448733414	-90.6922959388822
LA	St James Parish	18438	30.0162582709621	-90.7388176591821
LA	St John the Baptist Parish	36684	30.1036863482717	-90.489883055283
LA	St Landry Parish	67070	30.5025501714626	-92.1041947219323
LA	St Martin Parish	36815	30.2074388157001	-91.8689498845579
LA	St Mary Parish	35288	29.7431271253684	-91.3260343459533
LA	St Tammany Parish	182945	30.3731787695756	-89.9518972915357
LA	St. Charles Parish	573	29.97	-90.38
LA	St. John the Baptist Parish	1433	30.12	-90.46
LA	St. Landry Parish	1990	30.52	-92.08
LA	St. Mary Parish	8613	29.692284918147	-91.2748659003831
LA	St. Tammany Parish	4051	30.3761490989879	-89.9420562823994
LA	Tangipahoa Parish	91871	30.5709452384321	-90.463254563464
LA	Tensas Parish	4791	31.9136986015446	-91.3617908578585
LA	Terrebonne Parish	91801	29.5690735395039	-90.7065704077298
LA	Union Parish	9401	32.7810786086587	-92.4553122008297
LA	unregistered	7699	32.77	-92.4
LA	Vermilion Parish	41405	29.9956167129574	-92.161557299843
LA	Vernon Parish	37548	31.1227876318313	-93.2551480771279
LA	Washington Parish	31974	30.8343482204291	-89.9947006943141
LA	Webster Parish	32643	32.6852118371473	-93.3338440094354
LA	West Baton Rouge Parish	19432	30.4274608892548	-91.2288693906958
LA	West Carroll Parish	8117	32.8108315880251	-91.4051287421461
LA	West Feliciana Parish	7015	30.78	-91.37
LA	Winn Parish	8808	31.9310933242507	-92.6476600817439
MA	Barnstable	195813	41.6910959435788	-70.328310224551
MA	Berkshire	104960	42.4506602515244	-73.2188862423781
MA	Bristol	436658	41.7998731043517	-71.1041210741587
MA	Dukes	15221	41.4157913409106	-70.5907765587018
MA	Essex	615822	42.6227370571367	-70.9824119144818
MA	Franklin	57200	42.5724157342657	-72.5488143356643
MA	Hampden	357414	42.1225319657316	-72.5653483355437
MA	Hampshire	117294	42.3012682660665	-72.578071683121
MA	Middlesex	1234104	42.4459586469212	-71.2556002006314
MA	Nantucket	9452	41.27	-70.1
MA	Norfolk	571647	42.1949386771906	-71.1452105407708
MA	Plymouth	410562	42.0252546022282	-70.8456239739674
MA	Suffolk	493725	42.3410852600132	-71.0718799534154
MA	Worcester	647315	42.2971346871307	-71.7991115453836
MD	Allegany	52883	39.6345810562941	-78.8111162377324
MD	Anne Arundel	451625	39.0626204926654	-76.5985213617492
MD	Baltimore	631527	39.3647984488391	-76.6210567877541
MD	Baltimore City	428895	39.2988595110691	-76.6092396740461
MD	Calvert	76609	38.566573118041	-76.5492369042802
MD	Caroline	26832	38.8589136106142	-75.8202944245677
MD	Carroll	155789	39.5009372933904	-77.0038548934777
MD	Cecil	80339	39.601394341478	-75.9300368438741
MD	Charles	120805	38.5874875212119	-76.9418202061173
MD	Dorchester	24052	38.5682063861633	-75.9991638948944
MD	Frederick	186832	39.4365008670891	-77.4060922647084
MD	Garrett	21879	39.5014113990585	-79.3353023447141
MD	Harford	205496	39.5153834137891	-76.2995070463659
MD	Howard	248772	39.2178991204798	-76.8517223803322
MD	Kent	16228	39.2288673896968	-76.0706131377865
MD	Montgomery	820414	39.0712221390664	-77.1236611515649
MD	Prince George's	670486	38.8945577983731	-76.87838411242
MD	Queen Anne's	38332	39.0188315245748	-76.151538923093
MD	Somerset	16280	38.1308961916462	-75.7399447174447
MD	St Mary's	80816	38.3114801524451	-76.5750928034053
MD	Talbot	30115	38.7636357297028	-76.0823782168355
MD	Washington	115838	39.6117670367237	-77.7261226022549
MD	Wicomico	71824	38.3799495990198	-75.5788900646024
MD	Worcester	44388	38.2751896909075	-75.2467727764261
ME	Androscoggin	83400	44.1028356115108	-70.196206235012
ME	Aroostook	52731	46.7155352638865	-68.0721854317195
ME	Cumberland	234054	43.7409359805857	-70.2925529151392
ME	Franklin	20753	44.692915723028	-70.2165976003469
ME	Hancock	44611	44.4950088543184	-68.500590885656
ME	Kennebec	96667	44.3848876038358	-69.730070344585
ME	Knox	32002	44.1288219486282	-69.1550806199613
ME	Lincoln	27976	44.0234597512153	-69.548463683157
ME	Oxford	42424	44.268558127475	-70.6045940976806
ME	Penobscot	108096	44.9220697343103	-68.8042710183541
ME	Piscataquis	16960	45.3231403301887	-69.134110259434
ME	Sagadahoc	30756	43.9525	-69.8676339576018
ME	Somerset	37426	44.7998143002191	-69.6816272110298
ME	Waldo	30601	44.4796228881409	-69.0682784876311
ME	Washington	22603	44.8624731230368	-67.4529456266867
ME	York	167187	43.4094487609683	-70.6385997715133
MI	Alcona	10230	44.6533059628544	-83.4820957966764
MI	Alger	5866	46.374688032731	-86.6881247869076
MI	Allegan	116252	42.6297436603241	-85.8906089357602
MI	Alpena	23163	45.0527928161292	-83.4585865388767
MI	Antrim	19484	44.9658550605625	-85.1856415520427
MI	Arenac	14514	44.0427862753204	-83.9191105139865
MI	Baraga	6787	46.7360129659643	-88.3814881390894
MI	Barry	41336	42.6306768918134	-85.3200014515193
MI	Bay	87936	43.6233853029476	-83.9017665120087
MI	Benzie	13408	44.6326752684964	-86.0427162887828
MI	Berrien	135114	41.9700032565093	-86.3896309042734
MI	Branch	34443	41.9380062712307	-85.0278788142728
MI	Calhoun	106233	42.2688953526682	-85.129829619798
MI	Cass	34040	41.9097441245593	-86.0171110458284
MI	Charlevoix	23472	45.2387853612815	-85.1292109747785
MI	Cheboygan	18636	45.5426459540674	-84.5128493238892
MI	Chippewa	25561	46.3786287703924	-84.3650158444505
MI	Clare	28930	43.9224503975112	-84.8678002073972
MI	Clinton	48523	42.9329625126229	-84.5605113039177
MI	Crawford	9307	44.6690802621683	-84.7044031374235
MI	Delta	32031	45.8023243108239	-87.0575389466455
MI	Dickinson	21734	45.8138888377657	-88.0234526548265
MI	Eaton	97854	42.6274533488667	-84.7215235963783
MI	Emmet	29711	45.4305607350813	-84.9056437009862
MI	Genesee	346900	42.9921894205823	-83.6867202075526
MI	Gladwin	21395	43.939258705305	-84.4656419724235
MI	Gogebic	11501	46.4388427093296	-89.9976445526476
MI	Grand Traverse	82019	44.723756324754	-85.5962806179056
MI	Gratiot	32238	43.3374564178919	-84.6240269247472
MI	Hillsdale	35504	41.9236181838666	-84.5998681838666
MI	Houghton	23303	47.1350281079689	-88.5314122645153
MI	Huron	29431	43.8291002684244	-83.0491186164248
MI	Ingham	213884	42.6743940640721	-84.4782975818668
MI	Ionia	47617	42.953137324905	-85.0723859125943
MI	Iosco	21084	44.33390580535	-83.5204083665339
MI	Iron	8611	46.0876065497619	-88.5108686563698
MI	Isabella	40901	43.5893259333513	-84.7967568030122
MI	Jackson	122671	42.2319227038175	-84.3972692812482
MI	Kalamazoo	187751	42.2420832379055	-85.550950674031
MI	Kalkaska	13962	44.7056123764504	-85.2377839851024
MI	Kent	492337	42.9723016754784	-85.6309359849046
MI	Keweenaw	985	47.3	-88.37
MI	Lake	6754	43.9672786496891	-85.7992182410424
MI	Lapeer	69954	43.0456881665094	-83.2391495840124
MI	Leelanau	14359	44.9317919075145	-85.7689839125287
MI	Lenawee	80341	41.9158560386353	-84.0438365218257
MI	Livingston	131143	42.5666584567991	-83.8868319315556
MI	Luce	4556	46.3544205443371	-85.5530465320457
MI	Mackinac	8943	45.9638767751314	-84.8269193782847
MI	Macomb	704816	42.5809164661415	-82.9447126342194
MI	Manistee	19318	44.2994549125168	-86.2097779273217
MI	Marquette	49475	46.4920978271855	-87.4952020212229
MI	Mason	23180	43.9621660914582	-86.3562739430544
MI	Mecosta	26725	43.6412883068288	-85.3829474275024
MI	Menominee	18528	45.3000458765112	-87.5957135146805
MI	Midland	67511	43.637422197864	-84.2620686999156
MI	Missaukee	10285	44.2909489547885	-85.1798065143413
MI	Monroe	123265	41.886864316716	-83.4682750983653
MI	Montcalm	50359	43.277693163089	-85.1926293214718
MI	Montmorency	5720	45.0300104895105	-84.0249562937063
MI	Muskegon	133609	43.2461602137581	-86.2272031824203
MI	Newaygo	34647	43.4636516870147	-85.825751724536
MI	Oakland	1026316	42.5821228744363	-83.3080965609033
MI	Oceana	22301	43.6324259001839	-86.2875929330523
MI	Ogemaw	15196	44.2870755461964	-84.13540668597
MI	Ontonagon	3658	46.7425943138327	-89.2876079825041
MI	Osceola	17412	43.9271950379049	-85.3949339535952
MI	Oscoda	8321	44.7474738613147	-84.2048527821175
MI	Otsego	19751	45.0263591716875	-84.6520910333654
MI	Ottawa	184717	42.908320620192	-86.0207919682541
MI	Presque Isle	11936	45.3504431970509	-83.8888446715818
MI	Roscommon	21078	44.3860631938514	-84.6244031691811
MI	Saginaw	156515	43.384713733508	-83.9753053062007
MI	Sanilac	35181	43.3458707825247	-82.7875805122083
MI	Schoolcraft	6414	45.9818849391955	-86.195668849392
MI	Shiawassee	62717	42.9360065054132	-84.1310220514374
MI	St Clair	142344	42.9055291406733	-82.5505845697746
MI	St Joseph	49376	41.871360985094	-85.5179599400519
MI	Tuscola	49254	43.4272702724652	-83.4294211637634
MI	Van Buren	65227	42.263307832646	-86.0027275514741
MI	Washtenaw	258890	42.252519757426	-83.7264323457839
MI	Wayne	1382195	42.3209369662023	-83.2294679332511
MI	Wexford	25968	44.2899869069624	-85.4532844269871
MN	Aitkin	11272	46.6026481547197	-93.6006440738112
MN	Anoka	281690	45.1013373921687	-93.2645969327985
MN	Becker	25564	46.8288577687373	-95.8128829604131
MN	Beltrami	33798	47.5718622403693	-94.8751278182141
MN	Benton	26202	45.6426394931685	-94.1067796351424
MN	Big Stone	3667	45.3851595309517	-96.4378456503954
MN	Blue Earth	46007	44.1284854478666	-93.9973962657856
MN	Brown	24074	44.2828827781009	-94.5871230373016
MN	Carlton	28811	46.6511804519107	-92.5315816875499
MN	Carver	74381	44.8347447600866	-93.6758220513303
MN	Cass	22414	46.8425881145713	-94.453288569644
MN	Chippewa	10019	44.9555494560335	-95.6412905479589
MN	Chisago	35242	45.4737248169797	-92.8990854662051
MN	Clay	43063	46.8485579267585	-96.6594145786406
MN	Clearwater	6817	47.5734868710577	-95.3843200821476
MN	Cook	4025	47.7626260869565	-90.2995105590062
MN	Cottonwood	8827	43.9142766511839	-95.1061515803784
MN	Crow Wing	53861	46.4223311858302	-94.1819269972708
MN	Dakota	348326	44.8141486997812	-93.119349316445
MN	Dodge	16845	44.022732561591	-92.8102398337786
MN	Douglas	28536	45.8884556349874	-95.4053917858144
MN	Faribault	13055	43.6833220988127	-93.9442443508235
MN	Fillmore	19344	43.7129140818859	-92.0745523159636
MN	Freeborn	24408	43.6516322517207	-93.3641949360865
MN	Goodhue	40887	44.4530400860909	-92.7103805610586
MN	Grant	5042	45.947215390718	-95.9147600158667
MN	Hennepin	952272	44.9683965925702	-93.3208307185342
MN	Houston	17117	43.7275562306479	-91.4260606414676
MN	Hubbard	14050	46.9754192170818	-94.9472085409253
MN	Isanti	28502	45.5588049961406	-93.2334285313311
MN	Itasca	33574	47.2942574611306	-93.5212682432835
MN	Jackson	7980	43.650201754386	-95.1181102756892
MN	Kanabec	10282	45.8599085780976	-93.3202742657071
MN	Kandiyohi	35043	45.1437956225209	-95.0084130924864
MN	Kittson	2852	48.719737026648	-96.7670546984572
MN	Koochiching	8852	48.5566685494803	-93.4184195661997
MN	Lac Qui Parle	5745	44.9751975630984	-96.1332497824195
MN	Lake	8427	47.1137308650765	-91.5491278034888
MN	Lake of the Woods	3237	48.7225424776027	-94.6728143342601
MN	Le Sueur	29711	44.4247177812931	-93.6828676247854
MN	Lincoln	4469	44.3584247035131	-96.2596710673529
MN	Lyon	21604	44.4227249583411	-95.7830855397149
MN	Mahnomen	3663	47.2594976794977	-95.9483456183456
MN	Marshall	6308	48.3004755865568	-96.6622828154724
MN	Martin	17440	43.6660825688073	-94.4959311926605
MN	McLeod	32830	44.8463478525739	-94.2560593968931
MN	Meeker	19021	45.1400599337574	-94.4765480258661
MN	Mille Lacs	27951	45.7328986440557	-93.6047873063576
MN	Morrison	25162	45.9646617915905	-94.3135652968762
MN	Mower	32165	43.6601374164465	-92.8950567386911
MN	Murray	6483	43.9519204072189	-95.7329168594786
MN	Nicollet	25346	44.2400505010652	-94.0187039375049
MN	Nobles	15461	43.6253741672596	-95.6565817217515
MN	Norman	4295	47.2988800931315	-96.4469708963912
MN	Olmsted	120125	44.004503975026	-92.4717973777315
MN	Otter Tail	45211	46.386622282188	-95.8107776868461
MN	Pennington	11394	48.1122274881517	-96.1425276461295
MN	Pine	21908	46.0164903231696	-92.9298740186233
MN	Pipestone	7206	43.9807438245906	-96.2510741049126
MN	Polk	23108	47.7810905314177	-96.5804202007962
MN	Pope	8799	45.647745198318	-95.4323150357995
MN	Ramsey	397469	44.9407617197819	-93.099492186812
MN	Red Lake	3370	47.8743056379822	-96.1488783382789
MN	Redwood	12966	44.4337536634274	-95.1861591855623
MN	Renville	13854	44.7085260574563	-94.9374635484336
MN	Rice	50100	44.3694662674651	-93.2469608782435
MN	Rock	7519	43.6605107062109	-96.2544048410693
MN	Roseau	13248	48.8388300120773	-95.6331166968599
MN	Scott	102666	44.724364443925	-93.4590107727972
MN	Sherburne	81690	45.3857971599951	-93.7291685640837
MN	Sibley	11368	44.5656852568614	-94.1725466220971
MN	St Louis	151470	47.0883923549218	-92.3066355714003
MN	St. Louis	385	46.78	-92.11
MN	Stearns	119546	45.554559834708	-94.3590934033761
MN	Steele	32352	44.0526412586548	-93.2083905168151
MN	Stevens	7313	45.5708997675373	-95.9143785040339
MN	Swift	7829	45.256184697918	-95.6268948780176
MN	Todd	17129	46.0016241461848	-94.9328215307374
MN	Traverse	2644	45.7300264750378	-96.6032904689864
MN	Wabasha	20808	44.309477124183	-92.2229464628989
MN	Wadena	16250	46.493824	-95.0229427692308
MN	Waseca	15687	44.0613036272072	-93.5412628290942
MN	Washington	212447	44.9924152376828	-92.981687244348
MN	Watonwan	8609	43.9954164246718	-94.5728226274829
MN	Wilkin	4886	46.2853765861645	-96.4985714285714
MN	Winona	36972	44.0265419777129	-91.7280450070323
MN	Wright	92782	45.1888437412429	-93.8516593735854
MN	Yellow Medicine	9089	44.7457024975245	-95.7948938277038
MO	Adair	16415	40.2029034419738	-92.5696381358513
MO	Andrew	9488	39.9367126897133	-94.8149019814503
MO	Atchison	4242	40.4024799622819	-95.4360961810467
MO	Audrain	17472	39.1855608974359	-91.789183264652
MO	Barry	28980	36.7398571428571	-93.8710710835059
MO	Barton	9011	37.4857429808012	-94.2815125957163
MO	Bates	11674	38.256661812575	-94.3402184341271
MO	Benton	13884	38.2920224719101	-93.3112467588591
MO	Bollinger	8384	37.3263859732824	-89.9856416984733
MO	Boone	119578	38.9638499556775	-92.3079957851779
MO	Buchanan	71574	39.7511346298935	-94.8474383155895
MO	Butler	30205	36.7440827677537	-90.3897497103129
MO	Caldwell	7570	39.6591294583884	-93.9651492734478
MO	Callaway	32395	38.7908038277512	-91.9903336934712
MO	Camden	34588	38.0653729617208	-92.7187747195559
MO	Cape Girardeau	56494	37.3348359117782	-89.598574715899
MO	Carroll	7409	39.3900755837495	-93.4941679039007
MO	Carter	4810	36.9476257796258	-90.869422037422
MO	Cass	80987	38.7410253497475	-94.420718263425
MO	Cedar	11484	37.7662739463601	-93.8873563218391
MO	Chariton	4524	39.421958443855	-92.903691423519
MO	Christian	62425	37.019633319984	-93.2677648378054
MO	Clark	3713	40.4105736601131	-91.6749878804201
MO	Clay	188838	39.1706234444339	-94.510473421663
MO	Clinton	18145	39.6316770460182	-94.3571529346928
MO	Cole	63786	38.5576084093688	-92.2152036497037
MO	Cooper	12951	38.9122168172342	-92.7833642189792
MO	Crawford	27135	38.1206898839138	-91.2632953749769
MO	Dade	4927	37.3790907245789	-93.83152425411
MO	Dallas	10724	37.688612458038	-93.0778179783663
MO	Daviess	5335	39.9415107778819	-93.9616663542643
MO	Dekalb	6367	39.8343694047432	-94.4390277995916
MO	Dent	10301	37.63	-91.53
MO	Douglas	7090	36.95	-92.66
MO	Dunklin	21851	36.329419248547	-90.0499194544872
MO	Franklin	81371	38.4683382286072	-90.9667055830701
MO	Gasconade	13182	38.4659110908815	-91.4787353967531
MO	Gentry	4753	40.177797180728	-94.4470334525563
MO	Greene	218925	37.1928686993263	-93.2904504739066
MO	Grundy	7374	40.0955085435313	-93.5847843775427
MO	Harrison	5682	40.2829989440338	-93.9830904611052
MO	Henry	18245	38.3944198410523	-93.7333154288846
MO	Hickory	5666	37.9224761736675	-93.3432315566537
MO	Holt	3761	40.0976469024196	-95.2023211911726
MO	Howard	7167	39.1310659969304	-92.7283968187526
MO	Howell	30357	36.8129946964456	-91.8666060546167
MO	Iron	7123	37.5782577565632	-90.6982479292433
MO	Jackson	522923	39.0375426783676	-94.4492981567076
MO	Jasper	72995	37.1302265908624	-94.428063839989
MO	Jefferson	163399	38.3205560009547	-90.4566684618633
MO	Johnson	36954	38.7338261081344	-93.7615608594469
MO	Knox	2013	40.154913065077	-92.129304520616
MO	Laclede	27904	37.6521057912844	-92.6734228067661
MO	Lafayette	27397	39.0552089644852	-93.8370726721904
MO	Lawrence	26281	37.0184954910392	-93.7869685323998
MO	Lewis	6993	40.0771714571715	-91.6336622336622
MO	Lincoln	40997	38.9954335683099	-90.9054513744908
MO	Linn	10506	39.7778003045879	-93.0537530934704
MO	Livingston	9598	39.7895155240675	-93.5417639091477
MO	Macon	12001	39.7883084742938	-92.5044079660028
MO	Madison	9661	37.5445957975365	-90.2756960977125
MO	Maries	5967	38.236861069214	-91.8572247360483
MO	Marion	23923	39.7348601763993	-91.4270112444091
MO	McDonald	15900	36.6317754716981	-94.4075893081761
MO	Mercer	3132	40.4247445721584	-93.6006577266922
MO	Miller	15525	38.2627362318841	-92.4961268921095
MO	Mississippi	9231	36.8463091756039	-89.3636420756148
MO	Moniteau	10827	38.6455213817309	-92.6157550568025
MO	Monroe	3582	39.47	-92.0901675041876
MO	Montgomery	10357	38.961701264845	-91.4531167326446
MO	Morgan	14983	38.3814903557365	-92.8311980244277
MO	New Madrid	10647	36.5398638114023	-89.6650615196769
MO	Newton	59173	36.9655920774678	-94.4311932807192
MO	Nodaway	12730	40.3476103692066	-94.8740675569521
MO	Oregon	6456	36.5931861833953	-91.5008813506816
MO	Osage	9834	38.4909640024405	-91.8737848281473
MO	Ozark	5158	36.6093912369135	-92.3848487785964
MO	Pemiscot	11578	36.1776049404042	-89.7389514596649
MO	Perry	15161	37.7106444165952	-89.8419939317987
MO	Pettis	32432	38.7064356191416	-93.2436109398125
MO	Phelps	32723	37.9419995110473	-91.740456254011
MO	Pike	12906	39.3664814814815	-91.12796683713
MO	Platte	73866	39.1571705520808	-94.6232661847129
MO	Polk	22123	37.5988306287574	-93.4058007503503
MO	Pulaski	36629	37.8448862922821	-92.1897772256955
MO	Putnam	2992	40.47	-93
MO	Ralls	9279	39.576521176851	-91.5698383446492
MO	Randolph	19682	39.4026892592216	-92.4411269179962
MO	Ray	16031	39.3216698895889	-94.0643758967001
MO	Reynolds	3609	37.3224743696315	-91.0111221945137
MO	Ripley	9361	36.6195246234377	-90.7713321226365
MO	Saline	16746	39.1044536008599	-93.2073426489908
MO	Schuyler	2560	40.47133203125	-92.50336328125
MO	Scotland	2519	40.46	-92.16
MO	Scott	33233	37.0064601450366	-89.5845969367797
MO	Shannon	5185	37.0295853423337	-91.3988601735776
MO	Shelby	5044	39.7420995241872	-92.0865503568596
MO	St Charles	310224	38.7829445819795	-90.6330324862035
MO	St Clair	6117	38.0726303743665	-93.7662955697237
MO	St Francois	47404	37.8331611256434	-90.4880900345962
MO	St Louis	871556	38.6437033650161	-90.3331809086278
MO	St Louis City	211558	38.63	-90.24
MO	St. Charles	560	38.79	-90.51
MO	St. Louis	951	38.7292008412198	-90.432912723449
MO	St. Louis City	921	38.63	-90.24
MO	Ste Genevieve	13817	37.9631692842151	-90.0558254324383
MO	Stoddard	23369	36.8484492276092	-89.9646707176174
MO	Stone	22005	36.7218745739605	-93.4407525562372
MO	Sullivan	4374	40.2208230452675	-93.0492958390489
MO	Taney	37917	36.6434393543793	-93.1987504285677
MO	Texas	15566	37.3199299755878	-91.9553539766157
MO	Vernon	14451	37.8347650681614	-94.3411362535464
MO	Warren	25499	38.7824455861014	-91.0855743362485
MO	Washington	16142	37.9369241729649	-90.7416261925412
MO	Wayne	9785	37.0936474195197	-90.5377087378641
MO	Webster	23588	37.2793462777684	-92.8829913515347
MO	Worth	1206	40.48	-94.41
MO	Wright	14814	37.1554488996895	-92.3976117186445
MS	Adams	23114	31.5405780046725	-91.3765319719651
MS	Alcorn	26275	34.9006146527117	-88.5122321598478
MS	Amite	7952	31.2039147384306	-90.8401974346076
